Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,07/10/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Serbia,SRB,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3630.399303,4786.635817,5846.681265,5151.226992,4773.505889,5470.95101,4877.804023,5533.803991,5425.80988,4584.557262,4679.413515,5026.221826,5868.807072,5940.804379,6351.269736,7431.640563,,,
Sub-Saharan Africa (excluding high income),SSA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,190.2992681,207.3482724,258.3597729,314.3809268,337.6376159,353.6598559,362.9030311,398.4038339,434.1097893,565.1170406,872.1574968,774.2641532,641.6999523,539.4974292,469.101243,467.4526651,510.4408869,524.3821145,492.9972192,543.7166614,555.806559,544.3286646,494.9106271,472.9727768,540.8433555,547.0444389,556.8460849,532.6619484,529.4339569,521.8128138,487.9613665,523.270753,648.3761848,781.215926,884.6963099,1032.35243,1127.046177,1194.019027,1189.580857,1342.290639,1452.628431,1493.5678,1567.032281,1641.277397,1455.268841,1317.615925,1369.820117,1372.92581,1358.053789,1257.766043,1342.169316,,,
South Sudan,SSD,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.2171157,968.8904629,1356.366123,794.5896276,779.2201828,,,,,,,,,
Sub-Saharan Africa,SSF,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,175.4309781,191.1497637,238.2003539,289.9215079,311.4910073,326.3730842,335.19921,368.4462587,402.082857,524.6496035,810.0824203,719.9235727,602.8824912,508.5383139,448.1403757,445.8924889,485.7479834,497.7862171,469.1821457,515.138831,526.9801291,509.5044026,461.5441384,437.0368682,497.5045298,503.9472001,512.4627968,488.7350062,486.6403624,479.9501676,449.1205302,479.2167732,590.3849399,711.981912,807.3403247,942.8609269,1030.677484,1097.433553,1097.885159,1232.192495,1331.527714,1376.782968,1445.678038,1518.644228,1357.268454,1240.613467,1292.469088,1298.519114,1293.409653,1210.186347,1286.741922,,,
Small states,SST,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2074.344455,2304.278128,2407.813884,2608.701204,2557.944742,2697.830206,3111.349413,3242.771249,3342.871285,3466.581581,3571.240938,3683.588252,3788.626645,4006.504305,4675.157042,5376.566572,5874.577893,6526.059877,7571.754348,8663.401382,7420.061171,7705.833871,8334.756586,8326.599432,8778.288461,9095.032089,8594.90516,8511.622031,9187.624914,9598.018039,9644.005829,8507.427499,9470.294797,,,
Sao Tome and Principe,STP,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.4738381,460.6986281,543.8119689,604.5612829,715.9525758,769.3611874,789.924841,960.8933403,952.6561061,988.1665863,1163.735792,1199.383876,973.0182866,1282.844299,913.9442229,1115.171386,1283.915279,1431.946028,1484.628788,1699.159547,1919.478424,,,
Suriname,SUR,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,1765.271823,2084.953245,2139.851197,2003.242361,1982.792451,1938.300461,1961.91071,2114.430173,2502.80454,1111.970651,759.3133097,879.7986633,771.0989799,811.4576764,1207.926151,1393.235184,1652.129911,1704.318972,2052.364233,1537.690548,1516.513179,1177.280887,1737.240182,2000.727246,2255.046034,2639.720257,3849.772904,4329.07809,5041.654948,5720.949974,5467.871009,4497.994185,5328.550069,6152.582916,6773.870507,7242.759398,3933.50065,3613.770349,4653.577375,4748.672079,3156.88893,3132.674475,,,
Slovak Republic,SVK,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3154.626821,3556.055326,3588.495405,3940.023381,4009.089005,3834.726854,4168.89629,4841.705471,6144.111553,7850.255345,8920.300744,10211.90892,12715.45067,15012.36168,13282.12921,13479.6171,14577.73243,14119.20977,14882.05856,15227.83661,13194.8271,13276.4374,14248.59161,15891.48396,15653.30822,15875.11563,17386.33938,,,
Slovenia,SVN,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8866.385565,8816.642952,8506.336669,9056.420571,9342.004614,8153.558888,8430.810763,9454.250856,11914.58197,13735.10193,14480.69518,15741.01806,18967.71225,21884.90531,19537.19566,18501.49636,19709.88523,17479.58302,18184.30807,18948.93669,15900.32756,16741.11205,18495.23635,20777.20677,20799.55978,20345.77611,23493.4749,,,
Sweden,SWE,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,4162.113913,4508.968476,5296.044499,6413.205134,7050.944973,8849.708765,9468.325957,9859.674544,10825.37469,12757.26198,14680.60338,13275.50018,11593.42861,10583.84463,11050.52077,11509.61344,15273.82606,18595.27996,20852.66062,21697.03844,25680.58258,26549.29404,26897.0118,19711.19401,21623.40811,25357.17191,27555.75088,25246.40711,25552.04673,26206.53854,25025.38067,22859.30563,25085.75241,31984.25532,36331.38474,37127.98038,40452.40966,46849.53731,48848.58678,39718.7948,45188.85553,51652.81811,49429.39237,52089.63528,51104.43077,43373.54543,43610.1867,45639.94056,46269.20867,44558.12293,45322.00707,51830.62661,,,
Eswatini,SWZ,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1202.714956,1205.594736,1286.65258,1269.09588,1229.295792,1567.467814,1492.303604,1546.1019,1323.113034,1317.561823,1432.567447,1327.357947,1115.36597,1689.882931,2197.929533,2732.389762,2645.874572,2792.688208,2523.879049,2623.202041,3012.036659,3025.843246,2936.681655,2896.015887,2794.782951,2581.366071,2391.256758,2764.211007,3002.285678,2664.962165,2361.575698,2886.409976,,,
Sint Maarten (Dutch part),SXM,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4669.081501,4576.009064,5497.73254,5860.8443,5926.057927,5881.069763,5742.126078,6334.161445,6581.382002,6532.641693,6311.234133,6587.352414,6564.849617,7058.837253,9165.318892,9907.911972,10718.14783,9958.319726,9006.170445,8053.515314,9049.847943,9931.309034,9920.33901,12257.32341,12397.8737,12366.61017,12565.30749,13164.30775,13828.27787,14365.20212,10722.81608,12252.24193,,,
Syrian Arab Republic,SYR,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3940.451221,4243.235494,4298.130624,4410.962431,5229.519612,5949.887435,6680.935957,7483.780467,8656.28879,8982.064937,9692.493899,2191.105299,1505.904348,799.0712584,901.0536869,729.2215636,582.9420374,764.1230845,984.9825548,1005.344453,479.3055797,,,,
Turks and Caicos Islands,TCA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21872.74059,23359.89885,24479.77293,22736.50423,23373.04521,24053.09356,17787.33535,18783.46716,,,
Chad,TCD,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,189.1104774,156.8231836,136.977631,139.5818916,155.9016728,180.1720038,174.6981437,185.2589327,232.4098726,217.0830455,254.0115984,269.1376685,258.5115308,187.0296982,145.1000259,167.1697549,179.657843,166.8952447,185.81681,161.3158816,136.9829752,168.18631,179.5886506,190.3133679,224.0548249,347.5681713,380.3983407,451.4225177,501.1662442,578.5199197,635.7098841,673.451211,677.238274,687.6097952,747.2476475,577.5483944,503.8728638,456.3534877,509.7988771,496.0228846,440.5267782,468.6466316,,,
East Asia & Pacific (IDA & IBRD countries),TEA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,102.9790819,107.4625801,118.1422757,143.9444813,155.2373744,169.603473,166.6169067,188.3351008,178.9037145,190.230824,213.3657782,230.581596,243.6608194,252.5003133,272.3753624,296.2938001,289.1354359,270.0709638,308.5579937,335.7738691,350.0114489,382.7022652,424.8784856,459.9596612,550.2627098,663.2054076,750.781,766.788321,682.8287111,740.0806395,795.6266851,832.3078486,921.6203233,1031.461448,1168.478773,1326.089079,1580.719667,1977.307559,2418.506376,2655.776306,3117.915918,3662.05736,4142.982763,4480.938638,4824.563115,4978.092115,5063.757388,5504.46453,6001.478551,6148.208803,6118.486491,7160.38863,,,
Europe & Central Asia (IDA & IBRD countries),TEC,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1301.698151,1336.703833,1222.864665,1411.205073,1559.124347,1638.424013,1669.150618,1492.056603,1629.675643,1639.961506,1845.546393,2260.190422,2952.545483,3716.363584,4484.647824,5854.320078,7173.315527,5676.91042,6705.678485,8044.442102,8395.352537,8832.373014,8290.014276,6547.649384,6232.736054,6914.171621,7100.722667,7199.130881,6878.314541,7672.702416,,,
Togo,TGO,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,111.2056639,124.6329429,142.9210716,185.8898169,204.1837569,206.3824454,228.6211261,253.4590438,266.5996707,322.4354566,254.0578939,200.3776388,182.5137055,167.9590105,179.1651749,247.5105459,286.7960232,314.1689755,300.7283416,357.4579249,337.4903425,349.0849872,247.2347639,186.2215848,240.9430766,273.3656105,274.0730364,281.3905204,279.7186175,256.9812827,249.2092854,281.5317186,331.8954099,354.0076328,344.8072166,354.3623583,371.5131172,443.6002333,432.3898892,424.5348239,468.3321671,405.8366069,475.3310796,508.4966097,476.9920408,669.4150727,693.1036587,774.1827004,769.8722039,786.0325298,832.3096128,,,
Thailand,THA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,183.635895,197.3922595,257.5301649,319.9501272,337.6364799,375.0159467,427.0617043,505.7977712,560.9890225,640.512737,668.9699574,686.5030454,740.4258748,748.8847054,675.0867179,730.3893642,846.2522189,1019.786091,1179.937367,1344.529443,1523.170494,1696.880699,1930.173961,2152.845856,2431.501805,2550.310943,1989.334719,1415.41707,1596.369894,1575.221775,1458.453245,1638.202214,1847.107582,2088.737261,2254.580598,2653.919763,3157.44993,3397.770779,3291.450426,3939.985541,4297.934477,4432.884851,4545.1396,4414.577523,4349.372479,4506.620698,4972.562722,5459.504922,5929.27341,5441.477226,5393.014574,,,
Tajikistan,TJK,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241.5495954,310.1248808,436.825204,610.3931626,837.2388867,741.826426,767.8384217,883.2219751,1034.250357,1120.975701,1169.443656,1029.792257,842.6704883,897.2774091,879.762205,891.0495738,850.7943696,908.5789359,,,
Turkmenistan,TKM,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,486.4253621,392.0319903,263.4018215,299.9743419,476.3433139,653.6655297,753.6344968,774.4943697,940.4792941,1439.07028,1845.285123,2525.469192,2680.162775,3062.072637,,,,,,,4388.051047,5005.010907,,,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,526.1034009,578.4153478,630.9582885,812.8361704,1017.053892,1035.973034,1119.712721,1206.460415,1323.53389,1500.427354,1753.023474,1994.244696,1782.660076,1481.651668,1450.8604,1403.441858,1405.232616,1443.168467,1608.261082,1731.620597,1978.551733,2164.328522,2348.476576,2709.545549,3116.639753,3323.729696,3573.553872,3854.202586,3802.866198,3295.469856,3564.60604,3432.379437,2986.560743,2968.875493,3358.632429,4003.303552,4676.386577,5530.309411,6355.659504,5889.040112,7179.186391,7938.731365,7874.942216,8056.679129,8136.166504,6827.925866,6551.814943,7261.590334,6935.539488,6795.867589,5685.097638,6323.349159,,,
Timor-Leste,TLS,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,694.6637648,,,,,,,,,,,,1341.249874,1217.249543,1241.932604,1022.910617,1406.78611,1201.193465,417.8528746,,,
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,707.1403523,725.2487048,844.091764,928.4982875,954.3962782,974.8655009,1008.657285,1053.000909,1065.333945,1042.990207,1113.017854,1279.42061,1428.951476,1636.46872,1971.400402,2328.286106,2314.804309,2571.20029,2601.390959,2738.062053,2513.919626,2478.827176,2325.393661,2413.447123,2350.512022,2179.340997,2128.173792,1975.525269,2201.562873,,,
Tonga,TON,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,632.3886226,625.430648,599.3863508,635.2997765,597.1517937,686.0302019,807.6727327,1078.403816,1038.172024,1087.868537,1259.334729,1293.912157,1304.355823,1898.940819,1945.694865,2085.175696,2023.865361,1808.755757,1859.291772,1851.121166,1611.797588,1650.191586,1788.693383,2032.753277,2261.409412,2580.046624,2615.278838,3017.228007,2769.194109,3225.14881,3620.136439,4115.879612,3944.054319,3796.402783,3788.995146,3649.471428,4143.648058,4503.783724,4809.504981,4551.759289,4284.021861,,,
South Asia (IDA & IBRD),TSA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,103.1052733,108.7468615,113.1229054,131.5968942,153.1895828,155.7255834,145.4015748,163.235506,181.6490638,199.4848332,237.7192424,241.2240907,239.780836,253.0228459,242.4238099,258.630086,270.1127766,293.9739379,306.4940275,299.4090923,316.8851526,266.5352613,277.3601597,268.1883729,304.5895789,329.225923,356.8670214,370.115478,370.3872802,391.0810683,389.7275606,396.1163078,411.4547639,474.0469516,536.5442188,604.8125696,676.6405738,850.6768202,832.1403321,931.4442835,1132.550573,1217.818161,1211.676065,1229.594692,1340.308199,1388.569478,1513.562917,1731.171802,1756.73658,1843.029872,1723.391773,1986.804051,,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,175.4309781,191.1497637,238.2003539,289.9215079,311.4910073,326.3730842,335.19921,368.4462587,402.082857,524.6496035,810.0824203,719.9235727,602.8824912,508.5383139,448.1403757,445.8924889,485.7479834,497.7862171,469.1821457,515.138831,526.9801291,509.5044026,461.5441384,437.0368682,497.5045298,503.9472001,512.4627968,488.7350062,486.6403624,479.9501676,449.1205302,479.2167732,590.3849399,711.981912,807.3403247,942.8609269,1030.677484,1097.433553,1097.885159,1232.192495,1331.527714,1376.782968,1445.678038,1518.644228,1357.268454,1240.613467,1292.469088,1298.519114,1293.409653,1210.186347,1286.741922,,,
Trinidad and Tobago,TTO,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,667.6236925,712.9821665,835.615718,998.958458,1082.117984,1589.143384,1515.063703,1984.844391,2425.496638,2398.195891,3431.156205,4049.738154,5884.149615,5341.487095,5044.794381,4572.301611,3016.879626,2642.465691,2637.120701,2268.750504,2638.801284,2980.088144,3024.50151,2611.69885,2734.100269,3006.756082,3030.002908,3178.654864,3583.114269,3855.598164,4388.697048,5016.714642,5043.678375,6103.074422,7681.103887,8752.366273,9592.657601,11792.31138,15740.66923,9958.838487,11680.76572,10886.18161,12059.24105,13773.05044,15701.42366,16451.3873,14102.53271,14519.08836,13749.06502,13523.1394,12394.72863,15142.81689,,,
Tunisia,TUN,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,248.3416934,286.603343,372.7545555,435.3776358,540.3863909,643.5481155,644.3329245,698.3526929,800.337586,892.9999999,1061.763709,1016.143635,965.6802943,966.9091744,918.0569291,895.2140959,952.6500218,995.6557836,1031.27922,1006.671413,1226.783126,1254.761254,1331.546347,1207.470583,1289.772874,1488.527857,1582.670117,1705.839342,1790.630716,1863.041829,1703.897211,1767.723643,1825.171438,2170.66134,2434.28795,2432.283996,2574.365952,2807.897807,3090.027544,3059.180532,3274.44621,3334.694997,3220.765096,3324.960121,3531.509593,3310.484382,3211.36263,3021.434457,3052.033663,2994.614567,2982.867852,3285.419777,,,
Turkiye,TUR,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,394.9774519,368.5973662,444.588802,549.4142389,745.0524289,919.5737785,1030.632845,1159.052662,1258.115119,1682.288525,1260.097884,1270.513892,1127.144454,1050.322273,997.0576281,1095.61526,1208.218982,1338.266653,1352.589079,1593.38026,2230.681101,2173.387737,2262.753153,2546.264286,1765.383707,2284.828069,2422.578773,2507.675948,3613.117621,3270.855101,3462.857709,2427.778493,2865.19202,3764.396763,4897.897688,6059.756637,6615.696296,8093.660402,9024.595807,7429.972224,8905.316612,9534.737344,9895.728768,10665.1872,10269.29341,9294.272812,9193.574206,8921.21122,8063.601198,7621.523127,7197.801955,,,,
Tuvalu,TUV,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.853775,133.6710205,124.3268814,142.4710236,126.1844482,111.3617325,116.2911377,133.5236969,167.4888611,198.7685547,317.9620056,324.8400269,335.6389465,330.0507507,344.2910156,360.8492737,387.4746399,418.7593689,420.4526062,471.2026672,584.1497192,573.421936,590.6586914,597.9818726,629.6608887,745.8640137,820.1409912,776.3251343,794.6719971,837.1895142,895.0131226,953.7161865,938.8400879,971.6200562,,,
Uganda,UGA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,41.48646746,51.88158884,92.45785856,110.001848,195.3650603,189.76382,197.0178248,328.1583882,329.0385308,250.5347517,183.3430176,127.9398215,97.46500076,118.4316463,146.322698,204.7335519,211.2976898,219.3233634,224.8504869,208.9807124,206.2356263,184.722183,187.3961975,177.5389273,221.4589072,253.9935677,269.2743638,300.2745822,348.3095277,636.3101272,653.0955663,639.7257902,568.6087492,594.6382403,668.0269268,657.8987849,568.8978143,589.1034517,612.6487904,624.8227978,636.5044462,654.1257564,,,
Ukraine,UKR,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,728.5526733,676.7549438,775.7659912,650.3693848,486.0180969,488.0892639,609.4984741,689.9386597,820.3422852,1090.323242,1488.485474,1873.92688,2552.733154,3234.474121,2021.95105,2436.327393,2911.00708,3354.851318,3474.398926,2608.805908,1908.153442,1884.498535,2310.200928,2690.029785,3197.591553,3279.912598,3918.818359,,,
Upper middle income,UMC,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,181.0561837,193.788728,214.8153052,273.6641767,329.5689183,355.8813668,374.0087143,409.2742006,425.9420925,484.6498204,542.6975233,596.9983477,577.5418749,552.9021066,568.0482104,576.2724058,594.0983522,573.3164603,623.1360766,673.6348449,789.5412982,841.7145043,914.28444,1027.848155,1158.262626,1305.94936,1430.109066,1503.189967,1458.165877,1384.633551,1487.818689,1466.918886,1470.618192,1621.493257,1877.762276,2190.998427,2568.178805,3144.505264,3700.945813,3700.180563,4402.960024,5099.405169,5439.871513,5698.889614,5888.992653,5643.783301,5624.665836,6134.556614,6367.01733,6419.064765,6114.730317,7132.017598,,,
Uruguay,URY,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,954.6497337,736.1389541,1247.694919,1359.605859,1142.322238,1173.737406,1312.29943,1555.902491,2284.022863,3117.79521,3505.625712,2849.174368,1539.171676,1431.540527,1395.503906,1799.242641,2288.912866,2535.909723,2579.487582,2830.997907,3452.62054,3993.363083,4633.267926,5375.08643,5887.171422,6251.912403,7292.200519,7677.596286,7215.747215,6809.492165,6205.308871,4044.413154,3410.359135,3875.767958,5007.39033,5685.940948,6805.544105,8730.593405,8967.094027,11308.97784,13377.31684,13468.91506,15370.21844,15010.86559,14193.59504,15101.85091,16722.18288,16601.63337,15913.77644,13782.90335,14718.58787,,,
United States,USA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,4553.443166,4862.801957,5308.059146,5879.222097,6121.835494,6530.889097,7209.041869,7948.156401,8893.574278,9517.841073,10117.11807,11452.0575,12043.7069,12770.51649,14283.90477,15165.04548,15855.90101,16750.11097,18162.28725,19138.55689,19905.26284,20284.23992,21195.53703,21893.2226,23103.5614,24106.77323,25325.97471,26804.18722,28277.59509,29584.42158,31166.93814,31888.81803,32505.7038,33555.33896,35535.1869,37454.47225,39721.62665,40525.81975,40165.55098,39149.31115,41121.48352,42638.6497,44694.93835,45618.93203,47503.26405,48913.8531,49368.5133,51237.79525,53580.85067,55301.01217,53863.90162,58997.33559,,,
Uzbekistan,UZB,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,561.9275576,623.8776465,447.1572794,332.2851253,290.6286671,297.2458974,363.0767193,440.8455344,478.5375347,664.2720049,821.0917071,974.8562362,1441.565399,1667.130847,1846.513676,2003.062648,2239.184568,2416.422237,2358.76136,1651.417158,1303.397179,1473.215641,1422.760022,1457.846759,,,
St. Vincent and the Grenadines,VCT,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,752.0015383,929.9472152,1010.28137,1085.867887,1187.262945,1271.110321,1347.925245,1507.485158,1658.43963,1808.056929,1977.95869,2098.945153,2325.910326,2388.103853,2384.976487,2608.48965,2758.231581,2858.927171,3057.698376,3135.105549,3473.208997,3749.9706,3955.947858,4076.889763,4356.004257,4601.271401,5164.923175,5722.737867,5819.62293,5637.120225,5506.987969,5313.958061,5473.700902,5779.799842,5647.289401,6049.354408,6361.829231,6669.056999,7042.600967,7227.394702,6985.740638,7285.53157,,,
"Venezuela, RB",VEN,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,832.8718752,868.8522031,931.5611162,1056.494281,1262.687109,1512.836897,1713.220308,2000.197963,2064.420723,1984.040877,2470.303916,2963.813694,3108.496939,2895.789366,2488.434129,2652.837771,2579.468203,1931.190398,2439.922801,1566.813897,1761.65372,2026.770788,2241.141315,2129.295422,1976.005004,2617.862626,2221.4777,2722.33529,2913.78572,3064.793366,3632.817458,3753.211874,2667.219332,2339.056818,3194.695872,4167.885582,5354.098955,6947.265959,9503.107003,9434.800587,11022.35981,8367.275374,9824.771469,9236.170428,11724.28452,,,,,,,,,,
British Virgin Islands,VGB,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viet Nam,VNM,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.97522665,83.92303587,127.0319198,128.8373288,170.3165966,210.8106391,270.6232247,313.5965242,334.5196247,333.3819387,338.8124753,349.7601056,363.3395541,382.4534509,417.9816149,449.3319596,552.1210515,617.7127223,716.6216973,887.3959773,935.3948592,1318.759792,1527.122971,1725.808355,1888.890552,2051.713748,2079.359058,2203.400769,2375.675912,2612.747342,2788.685752,2898.327793,2992.415375,,,
Vanuatu,VUT,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,826.9514489,759.2379316,709.6624638,751.9822286,922.3816069,842.8059629,821.0531873,786.7497645,915.2297565,941.602008,1040.50619,1062.992252,1046.570513,981.1002458,1092.151437,1147.743089,1216.734793,1263.072054,1306.912418,1325.211104,1270.404763,1223.256503,1177.410311,1366.620841,1539.462988,1600.482607,1783.602228,2035.047069,2385.712894,2233.925355,2470.055926,2804.422824,2591.608707,2741.092639,2771.329735,2568.121145,2695.370783,2892.488024,3029.919296,3213.102809,3045.286219,3159.757428,,,
World,WLD,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,695.9141924,751.0947675,849.0283088,1012.605866,1116.621039,1219.205644,1299.196048,1439.247033,1670.328689,1859.725545,2036.921127,2085.422779,2041.170393,2036.721789,2087.46583,2148.613251,2507.823655,2795.833444,3094.493456,3163.270818,3486.447681,3611.740733,3818.852366,3806.060295,4062.348505,4457.988366,4510.045706,4443.133403,4396.706488,4484.4198,4552.530151,4471.073339,4576.290368,5056.196012,5629.335841,5998.586071,6441.652409,7131.63267,7605.159235,7152.595515,7758.973476,8437.718784,8561.779845,8680.571639,8848.170938,8281.787443,8314.003739,8758.384572,9130.87377,9155.38345,8730.716859,9707.587982,,,
Samoa,WSM,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,493.7333519,458.0016031,409.6216953,348.9647568,371.35483,419.2797662,467.6755636,424.2961928,448.3673782,439.9833258,,,,,,,,,,,1263.563406,1473.606549,1806.098635,2099.38382,2209.883294,2568.687671,2859.982689,2839.029542,3096.99519,3341.714241,3469.684444,3547.708986,3484.399122,3630.760116,3680.720276,3802.331101,3743.020515,3824.031614,3606.045317,3538.935249,,,
Kosovo,XKX,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
